status,unregistered,ec_representative,created_at,updated_at,date,participants,location,ec_org,cancelled,deregistered,id,subject
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.692792,2015-11-12T13:31:01.599902,2015-11-05T00:00:00,Bundesverband der Deutschen Volksbanken und Raiffeisenbanken(83d0c157a22e4e4aabcce78fe9410aa4),"Germany, Franfurt am Main",Presidency,False,,0e059ef3bb8952d137bd06cc2005e771,"Address to the Wirtschaftstag of the Volksbanken Raiffeisenbanken ""Prosperity – Liberty – Security: Scenarios for a Changing World"""
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.777589,2015-11-12T13:31:01.754718,2015-10-29T00:00:00,SEV Hellenic Federation of Enterprises(a1e311e884ec4ab9a33545f8f66a9dbb),"Brussels, Belgium",Presidency,False,,15701bb04f3362039a044f7f1267f8c6,Meeting with Mr Theodoros Fessas on Economic Situation in Greece
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.797039,2015-11-12T13:31:01.786659,2015-10-12T00:00:00,British Bankers' Association(13c5a434e5a04e428a83491c7199bd47),"Brussels, Belgium",Presidency,False,,8f7be91ca495a621a5246bddd7da2dd9,Meeting with senior bank representatives on current financial regulation issues
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.817079,2015-11-12T13:31:01.808311,2015-10-01T00:00:00,ENGIE(3398b602418f41088f1b5c1b9a82baa7),"Brussels, Belgium",Presidency,False,,752591221da5005e66fc9eb14d1334bb,Meeting with Mr Etienne Davignon on political priorities of this Commission
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.828146,2015-11-12T13:31:01.827719,2015-09-29T00:00:00,EUROPEAN TRADE UNION CONFEDERATION(98893fe0d2554088b253b817a47f535b),"Paris, France",Presidency,False,,fda26026a65926808b0b78edf992bdbe,Opening speech at the Congress of the European Trade Union Confederation
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.865276,2015-11-12T13:31:01.864858,2015-09-22T00:00:00,Atomium Culture(766e7bb317e14427808b243c2d766f52),"Brussels, Belgium",Presidency,False,,58f1216da64268352c9d3013297302d5,"Meeting with Mr d'Estaing, Mr Bonvicini and Ms Widegren on the REIsearch initiative"
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.906884,2015-11-12T13:31:01.894036,2015-09-22T00:00:00,Confédération Française Démocratique du Travail(fdedb3955091443fa790a6897b9e94f8),"Brussels, Belgium",Presidency,False,,30fc24c6507e6cde7958be95bd91465f,Meeting with Mr Laurent Berger on Economic and Social Agenda
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.940850,2015-11-12T13:31:01.924228,2015-09-21T00:00:00,Union of Greek Regions(c14929c4f5ca452eac94bc4ed842394f),"Brussels, Belgium",Presidency,False,,28baebd7a26393c2af90b205a3eaf3da,"Meeting with Mr Konstantinos Agorastos on the situation in the Greek Regions, the European Fund for Strategic Investments and EU structural funds"
active,,President Jean-Claude Juncker,2015-11-12T13:31:01.961342,2015-11-12T13:31:01.960587,2015-09-17T00:00:00,CAISSE DES DEPOTS(d6cfd4939af841b9beaac2d0d74e082b),"Brussels, Belgium",Presidency,False,,2d4c5b18c315401bc49dcff19a6bb670,Meeting with Mr Pierre-René Lemas on the European Fund for Strategic Investments and the activities of national promotional banks
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.006696,2015-11-12T13:31:01.988596,2015-09-17T00:00:00,Association des maires de France(53d686f8d1d74626aaa1c740909c2659),"Brussels, Belgium",Presidency,False,,06ac79a660858a27630181e2a6509528,Meeting with Mr François Baroin on Investment Plan for Europe
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.026942,2015-11-12T13:31:02.026179,2015-09-10T00:00:00,Union of European Football Associations(e4044b2814cf45f0b5ec40d723daa44f),"Brussels, Belgium",Presidency,False,,94f032b1a8a96c96928e52a602b87f69,Meeting with Mr Michel Platini on Sport and the Digital Single Market
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.082746,2015-11-12T13:31:02.082004,2015-06-05T00:00:00,European Construction Industry Federation(475974d1dafd4e779bd6831b194406a9),"Hotel Radisson Blue, Brussels",Presidency,False,,76dca2da69df6db5f4ec9246c56eea95,Speech: Overview of the Commission's Political Priorities
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.119490,2015-11-12T13:31:02.118686,2015-06-01T00:00:00,European Round Table of Industrialists(6f1a228ff07f4768b63eb8411651f36e),Berlin,Presidency,False,,6ecb88d36537202e6a951c7bbf996b4c,Digital Single Market
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.144486,2015-11-12T13:31:02.137368,2015-05-08T00:00:00,ENGIE(3398b602418f41088f1b5c1b9a82baa7),Brussels,Presidency,False,,e3ec341981922e083c350e6659ecfa90,Meeting with Etienne Davignon on political priorities of this Commission
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.154021,2015-11-12T13:31:02.153634,2015-05-06T00:00:00,Bundesverband Deutscher Zeitungsverleger(19145aeffe774c10a0e54776bfd828c5),Brussels,Presidency,False,,16fd3d50b5708e75300e2803089527a6,Speech on free and independent press in Europe
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.185508,2015-11-12T13:31:02.180441,2015-04-30T00:00:00,"Joachim Bitterlich, Ambassadeur e.r., Professeur (affilié) à l'ESCP Europe Paris(0230d11dfca94758aca94dcbee32a560)",Brussels,Presidency,False,,4bbc504dc84d676a09050437baa914bc,Meeting with Joachim Bitterlich on political priorities and Investment Plan
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.203841,2015-11-12T13:31:02.203084,2015-04-17T00:00:00,Deutsche Bank AG(32b9142f830c41b7a7ab8b85d04fd6a4),Brussels,Presidency,False,,953b56a30edc700198fa322544cce6a6,Meeting with Luc Frieden on Jobs and Growth agenda of the new Commission
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.226073,2015-11-12T13:31:02.225296,2015-03-24T00:00:00,Kofi Annan Foundation(5b4ed4cd883b4e5fb3d8c2dfe6cbbe12),Brussels,Presidency,False,,095e6f1ccbb776fadaab7b43dd68bc60,Meeting with Kofi Annan
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.257485,2015-11-12T13:31:02.256725,2015-03-23T00:00:00,EUROPEAN TRADE UNION CONFEDERATION(98893fe0d2554088b253b817a47f535b),Brussels,Presidency,False,,9e8ee31f21f4f69e88671d97531be43f,Meeting with Bernadette Segol - General Secretary ETUC
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.293696,2015-11-12T13:31:02.293295,2015-03-20T00:00:00,Open Society European Policy Institute(fa3ba49879924f28b3fc557c7150c775),Brussels,Presidency,False,,2adf4ab89266b131176ba3ab2ad588d5,Meeting with George Soros
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.316815,2015-11-12T13:31:02.315524,2015-03-02T00:00:00,Bundesverband der Deutschen Industrie e.V.(1697453d55314bb3b62f74187f1a1c48),Berlin,Presidency,False,,8d2bc665f83ee8bf0be9cd9fbe7c13e9,Speaker at BDI (German industry federation) gala dinner
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.328044,2015-11-12T13:31:02.326596,2015-02-26T00:00:00,European Publishers Council(85a8f63925ff4982b3637cd7809fb751),Brussels,Presidency,False,,8cf6c26f772ebd55a9b4669415eb005b,Receives CEOs of European Publisher Groups
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.352261,2015-11-12T13:31:02.337969,2015-02-24T00:00:00,,Brussels,Presidency,False,Jens-Peter Bonde(060587815138-96),8ebd9e48a0c683d9205ef42e22fe4d50,Meeting with Jens-Peter Bonde
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.396123,2015-11-12T13:31:02.372953,2015-02-18T00:00:00,Mouvement des Entreprises de France(008f6c78056f4ea791e693c4e480a09f),"Berlaymont, Brussels",Presidency,False,,aee1c0be87f1f49b45b1e009889bbe3f,Meeting with Mr Pierre Gattaz on the political priorities of this Commission
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.423925,2015-11-12T13:31:02.410817,2015-02-16T00:00:00,Atos SE(c095f96e00754d57ad1787b38de3e224),Brussels,Presidency,False,,2b7011c32d6704f85332b05a4bc02704,Meeting with Thierry Breton on political priorities of this Commission
active,,President Jean-Claude Juncker,2015-11-12T13:31:02.443401,2015-11-12T13:31:02.440380,2015-01-22T00:00:00,Bill & Melinda Gates Foundation(65cc2e3f1aef4efa92c5f11c1c93d4fc),Brussels,Presidency,False,,0e9bcbc0b93b9a7b8fb262f6d8ebb8d4,Meeting with Mr Bill Gates on Global Development matters
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.462474,2015-11-12T13:31:02.461726,2015-11-20T00:00:00,Independent Retail Europe (formerly UGAL - Union of Groups of Independent Retailers of Europe)(a5541ae91fc440faa7bf8af4d165b585),Brussels,Presidency,False,,d37d9ca309a718e0a2c0a59d8759ca7b,Issues of interest for the European Retail sector
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.488360,2015-11-12T13:31:02.487611,2015-11-19T00:00:00,Svenska Handelsbanken AB(328b14aa9a8043b6bc990f9f720440d1),Brussels,Presidency,False,,71d7ce8fcac0dc943c72ae33cef91d1e,EU legislation in the field of financial services
active,,Antoine Kasel,2015-11-12T13:31:02.518713,2015-11-12T13:31:02.516575,2015-11-17T00:00:00,European Broadcasting Union - Union Européenne de Radio-télévision AISBL(e72cdafc37ae4c7da2be4649069e58a7),Brussels,Presidency,False,,6d2c9b4a258fd54e4d91c0da112ae55e,Outreach towards citizens
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.536374,2015-11-12T13:31:02.535591,2015-11-13T00:00:00,Bundesverband deutscher Banken e.V.(cde0ac60e2a6441abf95b7a93b27059d),Brussels,Presidency,False,,acfefdf64f240b996528de490c89f66d,EDIS
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.563596,2015-11-12T13:31:02.563176,2015-11-11T00:00:00,Prudential plc(b5809c7592e141989e2caa2fb1cebc0e),Brussels,Presidency,False,,05e8956e42ac34f89cd1ca2552f3360f,EFSI
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.586130,2015-11-12T13:31:02.573574,2015-11-05T00:00:00,Bundesverband der Deutschen Volksbanken und Raiffeisenbanken(83d0c157a22e4e4aabcce78fe9410aa4),"Germany, Franfurt am Main",Presidency,False,,663a31a4df3ce6c1f5a4ca2e68b44dfe,"Address to the Wirtschaftstag of the Volksbanken Raiffeisenbanken ""Prosperity – Liberty – Security: Scenarios for a Changing World"""
active,,Clara Martinez Alberola,2015-11-12T13:31:02.602764,2015-11-12T13:31:02.595475,2015-10-28T00:00:00,Real Instituto Elcano(54f1c90503bb457688c1232c9b2f46c9),"Brussels, Berlaymont",Presidency,False,,8dc270d52ae67ac6c0cec55b14a4b1ca,Meeting with C. Martinez Alberola regarding the Juncker 's leadership in the EU
active,,Leon Delvaux,2015-11-12T13:31:02.621910,2015-11-12T13:31:02.612415,2015-10-20T00:00:00,European Branded Clothing Alliance(94a3556eb6ef423199f0463a3d138394),Brussels,Presidency,False,,fca6b2fcdb04c796e135fd9484e99b4c,Latest developments in the field.
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.636312,2015-11-12T13:31:02.634494,2015-10-20T00:00:00,Handelsverband Deutschland(5bdf39926a924db7ae31c9179518a4d0),Brussels,Presidency,False,,59f471e4e71971200488ef0fac1b028a,Issues of interest for the European Retail sector
active,,Pauline Rouch,2015-11-12T13:31:02.668125,2015-11-12T13:31:02.654787,2015-10-14T00:00:00,Universal Music Group International(c60c777458ee4b06a23e218a59615cdf),Brussels,Presidency,False,,1f7f33600e7d9ad0c202e700f6383046,Digital Single Market
active,,Telmo Baltazar,2015-11-12T13:31:02.685889,2015-11-12T13:31:02.685143,2015-10-13T00:00:00,ArcelorMittal(0c8ebebcfc2f4e3eb6a6684f3d35d3db),Brussels,Presidency,False,,428596990f21c9e7a28d4c283b229cf7,Energy Union
active,,Pauline Rouch,2015-11-12T13:31:02.708992,2015-11-12T13:31:02.708223,2015-10-13T00:00:00,Groupement Européen des Sociétés d'Auteurs et Compositeurs(ba43872843a24bfabb259ae1ef966e4b),Brussels,Presidency,False,,510beb4193243b215683307979af43e6,Digital Single Market
active,,Pauline Rouch,2015-11-12T13:31:02.733081,2015-11-12T13:31:02.731851,2015-10-13T00:00:00,Channel 4(432a3437019f48f3b5de719fdb01900a),Brussels,Presidency,False,,79b209d773241e4857551991eed1ee9b,Digital Single Market
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.749266,2015-11-12T13:31:02.741176,2015-10-13T00:00:00,"Association des Banques et Banquiers, Luxembourg(0d45798484034d949df93b39102d48b5)",Brussels,Presidency,False,,dfab280044908082d2d415a2962cac09,Capital Markets Union
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.760296,2015-11-12T13:31:02.759906,2015-10-12T00:00:00,London Stock Exchange Group(5c46c97f2f9044f2bb01c278e2bae69a),Brussels,Presidency,False,,7b74bcac33a4057b44f9f87e0bac583e,Capital Markets Union
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.771159,2015-11-12T13:31:02.770758,2015-10-12T00:00:00,British Bankers' Association(13c5a434e5a04e428a83491c7199bd47),"Brussels, Belgium",Presidency,False,,8fa990fe9eae4bfbf092b67a18f65e64,Meeting with senior bank representatives on current financial regulation issues
active,,Pauline Rouch,2015-11-12T13:31:02.818112,2015-11-12T13:31:02.805452,2015-10-09T00:00:00,European Broadcasting Union - Union Européenne de Radio-télévision AISBL(e72cdafc37ae4c7da2be4649069e58a7),Brussels,Presidency,False,,2830d8f9a7916b2a77c04cde2d6e35ef,Digital Single Market
active,,Luc Tholoniat,2015-11-12T13:31:02.829853,2015-11-12T13:31:02.829459,2015-10-09T00:00:00,Galileo Services(24527e7a29624972b4f91791361e0bd6),Bruxelles,Presidency,False,,20c7c13ad82ead5aaa69e492faae3f83,Politique Spatiale
active,,Pauline Rouch,2015-11-12T13:31:02.862684,2015-11-12T13:31:02.860550,2015-10-08T00:00:00,British Broadcasting Corporation(c0d3ea246e3a4f89a28a77737ca5b19e),Brussels,Presidency,False,,6f43c70690c93e44d27f5e0ce32737bb,Digital Single Market
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.879191,2015-11-12T13:31:02.878370,2015-10-01T00:00:00,Managed Funds Association(b415aff8619f4d64a7be40969b9fdbbc),Brussels,Presidency,False,,4971b02b172c6ab71f6ee123fca87917,Capital Markets Union
active,,Martin Selmayr,2015-11-12T13:31:02.896597,2015-11-12T13:31:02.896108,2015-10-01T00:00:00,ENGIE(3398b602418f41088f1b5c1b9a82baa7),"Brussels, Belgium",Presidency,False,,de8a5736b11f3dd81fcd6f5298d03a98,Meeting with Mr Etienne Davignon on political priorities of this Commission
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.922559,2015-11-12T13:31:02.921311,2015-09-29T00:00:00,Metsäliitto Cooperative(21ccb222d3f34c939b851fe8e49702e1),Brussels,Presidency,False,,eb1f0f91f3ea377d51e6a8c57ae39db6,"EFSI, Internal Market"
active,,Pauline Rouch,2015-11-12T13:31:02.945009,2015-11-12T13:31:02.944593,2015-09-28T00:00:00,"ARD Verbindungsbüro Brüssel(ad9c41f3b1ed4f98b917c64ffe23a361), Zweites Deutsches Fernsehen(df61c4281bb04deebbe03dea77f9be11)",Brussels,Presidency,False,,56ced7735feba478bbc276d5875fbe0c,European Copyright Reform
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.968279,2015-11-12T13:31:02.966738,2015-09-28T00:00:00,Nordea Bank AB (publ)(e62c9e849d6d455ba3c0f65fdd5bbc92),Brussels,Presidency,False,,281c7d88c6f93ad5a3c4ad23845ce9b1,Capital Markets Union
active,,Carlo Zadra,2015-11-12T13:31:02.988970,2015-11-12T13:31:02.976559,2015-09-24T00:00:00,Ericsson(2597bf6d6ddf4e44a10adba0abfffdb9),Brussels / Belgium,Presidency,False,,be8eaefa684062345049c068f83b5b26,DATA PROTECTION
active,,Paulina Dejmek Hack,2015-11-12T13:31:02.997351,2015-11-12T13:31:02.996945,2015-09-24T00:00:00,KfW Bankengruppe(158e817b129b4638882966fa39ec4ae8),Brussels,Presidency,False,,61507c70d6121966950bd1a1b1f19f03,Capital Markets Union
active,,Luc Tholoniat,2015-11-12T13:31:03.025139,2015-11-12T13:31:03.016356,2015-09-23T00:00:00,Confederation of Finnish Industries EK(7a21c61e78bf4cd4bc1e44c495c11a73),Brussels,Presidency,False,,8cd47ebe6f7a931d46af2fd91300d460,EU’s current policies on restoring economic growth and competitiveness in light of the recommendations in the “Towards new growth” report
active,,Pauline Rouch,2015-11-12T13:31:03.046338,2015-11-12T13:31:03.034215,2015-09-22T00:00:00,Federation of European Film Directors - Fédération Européenne des Réalisateurs de l'Audiovisuel(20e688a75ac043d185288b131dc3ea3e),Brussels,Presidency,False,,b69e7b655802e87205a7816faf6124a2,Digital Single Market
active,,Martin Selmayr,2015-11-12T13:31:03.063598,2015-11-12T13:31:03.061801,2015-09-22T00:00:00,Deutsche Bank AG(32b9142f830c41b7a7ab8b85d04fd6a4),Brussels,Presidency,False,,e9ba602bf83ae2699a0c586022cd90de,"Speech on 5 Presidents' Report ""Completing Europe's Economic and Monetary Union"""
active,,Pauline Rouch,2015-11-12T13:31:03.075596,2015-11-12T13:31:03.074288,2015-09-18T00:00:00,"AT&T, Inc.(79faa0195e9349e4b8d806fc7403f915)",Brussels,Presidency,False,,6fdd822a2b03afce0e7e5ed4d3b58ba5,Digital Single Market
active,,Telmo Baltazar,2015-11-12T13:31:03.087343,2015-11-12T13:31:03.086734,2015-09-18T00:00:00,European Geothermal Energy Council(ba63753e7e5448e1b7642a51bfd4aa9f),Brussels,Presidency,False,,1ccc6e2e031715819ac63a4a79b0de4c,European Energy Union
active,,Paulina Dejmek Hack,2015-11-12T13:31:03.120418,2015-11-12T13:31:03.111103,2015-09-18T00:00:00,"Banco Santander, S.A.(fb9ec5882645424aa87a7ba12fb25a3e)",Brussels,Presidency,False,,0d40f2afa31f196165e3288a22d7e8f6,Digital Single Market agenda
active,,Richard Szostak,2015-11-12T13:31:03.131719,2015-11-12T13:31:03.131322,2015-09-17T00:00:00,JERUSALEM FOUNDATION(226ef37f2c9743dba1cd222a5335f793),Brussels,Presidency,False,,eae4573e97701298a0b114b314ed480d,Discuss the Foundation
active,,Pauline Rouch,2015-11-12T13:31:03.145998,2015-11-12T13:31:03.141336,2015-09-15T00:00:00,21st Century Fox(450cf823f6e7482eaa5ecc2bdc793e1d),Brussels,Presidency,False,,911c1179027f1aa4c1492b2c9d72adb0,Digital Single Market
active,,Telmo Baltazar,2015-11-12T13:31:03.155517,2015-11-12T13:31:03.154318,2015-09-15T00:00:00,Airports Council International - European Region(959987f9528e4f908b508d9bfa694c0a),Brussels,Presidency,False,,4b2c88e9aa367f6a8b7ab1bc0156fca0,Ongoing Aviation Matters
active,,Leon Delvaux,2015-11-12T13:31:03.186329,2015-11-12T13:31:03.165800,2015-09-15T00:00:00,The European Steel Association(aa63787c20ea48159767ec3551e19e1b),Brussels,Presidency,False,,9aecf1776f933e1fbbbe8fb2b24a66fe,Discuss findings of AEGIS (Eurofer & Euralliages) assessment
active,,Leon Delvaux,2015-11-12T13:31:03.196784,2015-11-12T13:31:03.196336,2015-09-14T00:00:00,EU-ASEAN Business Council(7c915983da4b4726a3860f1d5ca35332),Brussels,Presidency,False,,cbde4293d34824918a04d91dc81af3d3,Discuss ongoing events
active,,Pauline Rouch,2015-11-12T13:31:03.218755,2015-11-12T13:31:03.218317,2015-09-04T00:00:00,Independent Television PLC(3241f7ac18014897a312b0ad619b868a),Brussels,Presidency,False,,1f297d13f0ee95b402d30ab292d74a6f,Digital Single Market
active,,Pauline Rouch,2015-11-12T13:31:03.230047,2015-11-12T13:31:03.228792,2015-08-31T00:00:00,Union of European Football Associations(e4044b2814cf45f0b5ec40d723daa44f),Brussels/Belgium,Presidency,False,,5f700a0c2975abbdb3ce66bd214a2fea,Digital Single Market
active,,Pauline Rouch,2015-11-12T13:31:03.242794,2015-11-12T13:31:03.242339,2015-08-28T00:00:00,European Film Agency Directors(b77cae9154b84e68aec7549512f16ac4),"Brussels, Belgium",Presidency,False,,552bb05ed648bd70e8669c17c509349d,Digital Single Market
active,,Pauline Rouch,2015-11-12T13:31:03.269997,2015-11-12T13:31:03.268389,2015-07-22T00:00:00,Liberty Global PLC.(296b33c3518d4ac4a091ed56a22ae3dc),"Brussels, Belgium",Presidency,False,,d4e26ee87f47177919c7a1027c0786c8,Digital Single Market
active,,Telmo Baltazar,2015-11-12T13:31:03.286855,2015-11-12T13:31:03.286022,2015-07-22T00:00:00,Gas Natural Fenosa(8f1d432dd835413d930658ecc71d7060),Brussels,Presidency,False,,e3427cb7d2c87fee1a06716d650594f7,Energy Union
active,,Pauline Rouch,2015-11-12T13:31:03.302423,2015-11-12T13:31:03.301914,2015-07-22T00:00:00,Union of European Football Associations(e4044b2814cf45f0b5ec40d723daa44f),"Brussels, Belgium",Presidency,False,,248153d7e093562522547e022cd65ea6,Digital Single Market
active,,Pauline Rouch,2015-11-12T13:31:03.326216,2015-11-12T13:31:03.325824,2015-07-16T00:00:00,GROUPE CANAL+(2d1a7981a27f4caeb5a8f43eeb02de47),"Brussels, Belgium",Presidency,False,,c01e4eead33ec49f035da85662b92518,Digital Single Market
active,,Pauline Rouch,2015-11-12T13:31:03.355940,2015-11-12T13:31:03.355199,2015-07-13T00:00:00,Europa Distribution(0ead5cae637d4162b4c09e7b385d5b90),"Brussels, Belgium",Presidency,False,,0dfc4dc266e902c0ef3deb354c988ce3,Digital Single Market
active,,Carlo Zadra,2015-11-12T13:31:03.379377,2015-11-12T13:31:03.378959,2015-07-10T00:00:00,Save the Children International(00156a0b93a74765b58aeb1ddc27fcad),Brussels,Presidency,False,,3db9cf8404225576bd8794436eef4d7b,Child migration
active,,Martin Selmayr,2015-11-12T13:31:03.405722,2015-11-12T13:31:03.404967,2015-07-10T00:00:00,EuroComment(edfc49a50a0945a0a575a98013ed3cb8),"BERL, Brussels, BE",Presidency,False,,a9baaa199d192e5886103e55116c2e35,European Investment Plan
active,,Paulina Dejmek Hack,2015-11-12T13:31:03.426156,2015-11-12T13:31:03.425410,2015-07-09T00:00:00,"EUROSIF A.I.S.B.L (EUROPEAN SUSTAINABLE INVESTMENT FORUM)(f634c5a46d8541fda1fc8638480b0b22), E3G(e94bbba3bb4941e1adbc255cac9df085)","Brussels, Belgium",Presidency,False,,bf2478121d29e8506f54fcc884a8b409,Capital Markets Union
active,,Richard Szostak,2015-11-12T13:31:03.459055,2015-11-12T13:31:03.458629,2015-07-09T00:00:00,"The Goldman Sachs Group, Inc.(8fdcfd835fb64f14be6c3cffe3f4623c)",Brussels,Presidency,False,,2f99b7b5611c862e224b1218b0a80247,"Discuss the G20 agenda, UK in Europe and Geopolitical issues"
active,,Richard Szostak,2015-11-12T13:31:03.486385,2015-11-12T13:31:03.486000,2015-07-08T00:00:00,BUSINESSEUROPE(4455ab5dd3eb4f4493998d02bd3150b7),Brussels,Presidency,False,,c3da0c889f885ae6c05647253dcaece5,EU-China Summit organisation and future cooperation
active,,Leon Delvaux,2015-11-12T13:31:03.510626,2015-11-12T13:31:03.510202,2015-07-07T00:00:00,EUROALLIAGES(662d5d42fb7e49fc8c04274bdac1fa1a),Berlaymont,Presidency,False,,d850f8ce7db2f736a3346309782ac6ab,MES China
active,,Leon Delvaux,2015-11-12T13:31:03.536313,2015-11-12T13:31:03.535572,2015-07-07T00:00:00,Union of European Beverages Association(3c564b23a5ba409ca5d1bc1810ec157e),Brussels,Presidency,False,,8c6a94da262946adc086609db842b69f,Establish a working relationship
active,,Leon Delvaux,2015-11-12T13:31:03.560163,2015-11-12T13:31:03.559421,2015-07-07T00:00:00,spiritsEUROPE(d93b9bc79a9142f6b673c57bd03ceed7),BERL 13/093,Presidency,False,,106e1f571ad11ed7248db90c4c615de7,Introduce ourselves and present some key challenges we are facing in Europe & in third country markets
active,,Telmo Baltazar,2015-11-12T13:31:03.577727,2015-11-12T13:31:03.576992,2015-07-02T00:00:00,European Network of Transmission System Operators for Electricity(9cdc7996e2eb468d9bdaa463d97b4996),"Brussels, Belgium",Presidency,False,,ad6f7d8ebab5982477b9e36fa0bc0c1e,Energy Union
active,,Leon Delvaux,2015-11-12T13:31:03.600375,2015-11-12T13:31:03.599606,2015-07-01T00:00:00,Hong Kong Non-Governmental Fund Committee(6f33a6f9f87e4eabb15d0f368ad51ec9),Brussels,Presidency,False,,90c1f9404c6268a7c53f85bc2e94b7b1,Meeting on the Jobs and Growth Agenda of the Commission
active,,Carlo Zadra,2015-11-12T13:31:03.629026,2015-11-12T13:31:03.619716,2015-06-30T00:00:00,Associazione Industriali delle Carni e dei Salumi(69eb19713b7b4568925c146b35ad0633),Brussel,Presidency,False,,a55ef28f29117a212c42ad3755306ec4,Single Market for Food
active,,Carlo Zadra,2015-11-12T13:31:03.654072,2015-11-12T13:31:03.638656,2015-06-25T00:00:00,Avaaz(cb6b451ae29a49f0a568374ef6405fb7),Brussels,Presidency,False,,742af7eae2e2a696866f53aa9193aabd,Migration
active,,Pauline Rouch,2015-11-12T13:31:03.671430,2015-11-12T13:31:03.669456,2015-06-24T00:00:00,Société des auteurs et compositeurs dramatiques(77d35dac815d46b097cd1a78680f50b8),"Brussels, Belgium",Presidency,False,,c9a10861f3b8be82ce33b97e476ca4d4,Digital Single Market
active,,Telmo Baltazar,2015-11-12T13:31:03.701704,2015-11-12T13:31:03.688392,2015-06-24T00:00:00,Trans Adriatic Pipeline(cb973ce5d4b44e5b9a92ab7964e8f589),"Brussels, Belgium",Presidency,False,,3dd0e96614aa9806eab17f466c7f49f9,Energy Union
active,,Telmo Baltazar,2015-11-12T13:31:03.722669,2015-11-12T13:31:03.720766,2015-06-22T00:00:00,WPP 2005 ltd(db1ffa30a94e433ab7933eb904da7909),"Brussels, Belgium",Presidency,False,,f0485ae3ea54c173822685a491681d93,Juncker Commission priorities
active,,Paulina Dejmek Hack,2015-11-12T13:31:03.744737,2015-11-12T13:31:03.736746,2015-06-19T00:00:00,Bundesverband Öffentlicher Banken Deutschlands(4ebeef7b476049bdad850ef8a26ceb9b),"Brussels, Belgium",Presidency,False,,9b42600413a33cdedea43258195abbda,Capital Markets Union
active,,Richard Szostak,2015-11-12T13:31:03.762110,2015-11-12T13:31:03.761370,2015-06-18T00:00:00,Greenpeace European Unit(553809c289c74395993953b64d407835),BERL 13/093,Presidency,False,,0efeceab2d939dc69ce31e109ac0fb93,"The EU's Arctic Policy, G7 and EU commitments on climate, Free speech and Greenpeace in India"
active,,Martin Selmayr,2015-11-12T13:31:03.788780,2015-11-12T13:31:03.786573,2015-06-18T00:00:00,ENGIE(3398b602418f41088f1b5c1b9a82baa7),"Brussels, Belgium",Presidency,False,,f3353b2707dba66054adc585e5313639,Etienne Davignon - Political priorities of this Commission
active,,Telmo Baltazar,2015-11-12T13:31:03.810013,2015-11-12T13:31:03.807855,2015-06-17T00:00:00,"E3G(e94bbba3bb4941e1adbc255cac9df085), Avaaz(cb6b451ae29a49f0a568374ef6405fb7)","Brussels, Belgium",Presidency,False,,eac9b6b5ba54b055cc81fc344b589161,Climate Action and Energy
active,,Pauline Rouch,2015-11-12T13:31:03.846519,2015-11-12T13:31:03.844172,2015-06-17T00:00:00,Axel Springer SE(03688b5d959b424183a461dc594403b3),"Brussels, Belgium",Presidency,False,,8c850d3d7312b51093e7b399e2c2e570,Digital Single Market
active,,Telmo Baltazar,2015-11-12T13:31:03.880737,2015-11-12T13:31:03.880008,2015-06-16T00:00:00,The European Alliance of Companies for Energy Efficiency in Buildings(78a3c046a55a4cb39a42a81824503a7a),"Brussels, Belgium",Presidency,False,,9a458f47c5222117ed097f7cbd6e692b,Energy Union
